chromosome	position	type	base_depth	exact_kmer_count	inexact_kmer_count	sum_kmer_count
5	23517653	left	68	43	5	48
5	23517654	left	67	43	5	48
5	23517655	left	67	44	5	49
5	23517656	left	69	44	7	51
5	23517657	left	69	44	7	51
5	23517658	left	70	44	7	51
5	23517659	left	69	44	7	51
5	23517660	left	67	43	7	50
5	23517661	left	68	44	7	51
5	23517662	left	68	45	6	51
5	23517663	left	68	45	5	50
5	23517664	left	70	46	5	51
5	23517665	left	70	46	5	51
5	23517666	left	69	45	6	51
5	23517667	left	70	46	6	52
5	23517668	left	70	45	6	51
5	23517669	left	72	47	6	53
5	23517670	left	72	47	6	53
5	23517671	left	72	47	6	53
5	23517672	left	72	47	6	53
5	23517673	left	74	49	6	55
5	23517674	left	75	50	5	55
5	23517675	left	75	49	6	55
5	23517676	left	74	49	5	54
5	23517677	left	74	48	5	53
5	23517678	left	75	48	6	54
5	23517679	left	75	48	6	54
5	23517680	left	75	47	6	53
5	23517681	left	75	47	6	53
5	23517682	left	75	47	6	53
5	23517683	left	75	48	6	54
5	23517684	left	75	47	6	53
5	23517685	left	75	47	7	54
5	23517686	left	75	45	8	53
5	23517687	left	75	46	8	54
5	23517688	left	77	48	8	56
5	23517689	left	76	48	8	56
5	23517690	left	76	48	8	56
5	23517691	left	77	50	7	57
5	23517692	left	77	50	7	57
5	23517693	left	76	50	6	56
5	23517694	left	77	51	6	57
5	23517695	left	77	50	5	55
5	23517696	left	78	51	5	56
5	23517697	left	78	51	5	56
5	23517698	left	77	51	5	56
5	23517699	left	77	51	4	55
5	23517700	left	77	51	4	55
5	23517701	left	77	51	4	55
5	23517702	left	77	51	4	55
5	23517703	left	77	50	3	53
5	23517704	left	77	50	3	53
5	23517705	left	77	50	3	53
5	23517706	left	77	49	4	53
5	23517707	left	76	48	4	52
5	23517708	left	77	46	5	51
5	23517709	left	77	45	3	48
5	23517710	left	76	45	3	48
5	23517711	left	76	44	3	47
5	23517712	left	75	44	3	47
5	23517713	left	75	44	3	47
5	23517714	left	75	43	3	46
5	23517715	left	77	44	4	48
5	23517716	left	77	44	4	48
5	23517717	left	77	44	4	48
5	23517718	left	77	42	4	46
5	23517719	left	77	42	3	45
5	23517720	left	76	42	3	45
5	23517721	left	76	42	3	45
5	23517722	left	75	42	3	45
5	23517723	left	73	41	4	45
5	23517724	left	73	40	4	44
5	23517725	left	75	41	5	46
5	23517726	left	75	41	5	46
5	23517727	left	75	41	5	46
5	23517728	left	74	41	5	46
5	23517729	left	74	41	5	46
5	23517730	left	74	41	6	47
5	23517731	left	74	40	6	46
5	23517732	left	76	41	6	47
5	23517733	left	75	41	6	47
5	23517734	left	74	41	6	47
5	23517735	left	74	41	6	47
5	23517736	left	74	41	6	47
5	23517737	left	74	41	6	47
5	23517738	left	73	42	5	47
5	23517739	left	73	42	5	47
5	23517740	left	73	42	5	47
5	23517741	left	73	42	5	47
5	23517742	left	73	42	5	47
5	23517743	left	74	43	5	48
5	23517744	left	73	43	5	48
5	23517745	left	73	43	5	48
5	23517746	left	73	44	4	48
5	23517747	left	73	45	4	49
5	23517748	left	74	45	5	50
5	23517749	left	74	45	5	50
5	23517750	left	73	45	5	50
5	23517751	left	73	44	5	49
5	23517752	left	73	44	5	49
5	23517753	left	73	44	5	49
5	23517754	left	72	44	5	49
5	23517755	left	72	43	6	49
5	23517756	left	71	43	6	49
5	23517757	left	71	43	6	49
5	23517758	left	71	43	6	49
5	23517759	left	72	44	6	50
5	23517760	left	72	44	6	50
5	23517761	left	72	43	6	49
5	23517762	left	72	43	6	49
5	23517763	left	71	43	6	49
5	23517764	left	71	41	6	47
5	23517765	left	69	41	6	47
5	23517766	left	69	41	6	47
5	23517767	left	69	41	6	47
5	23517768	left	69	42	5	47
5	23517769	left	68	41	5	46
5	23517770	left	68	41	5	46
5	23517771	left	69	41	6	47
5	23517772	left	69	40	6	46
5	23517773	left	67	40	6	46
5	23517774	left	67	40	6	46
5	23517775	left	67	40	5	45
5	23517776	left	67	40	6	46
5	23517777	left	67	41	6	47
5	23517778	left	65	41	6	47
5	23517779	left	63	41	6	47
5	23517780	left	63	41	6	47
5	23517781	left	62	41	6	47
5	23517782	left	62	41	6	47
5	23517783	left	63	43	5	48
5	23517784	left	63	44	5	49
5	23517785	left	63	44	5	49
5	23517786	left	63	44	5	49
5	23517787	left	63	44	5	49
5	23517788	left	61	44	5	49
5	23517789	left	62	46	5	51
5	23517790	left	62	46	5	51
5	23517791	left	62	46	5	51
5	23517792	left	62	46	5	51
5	23517793	left	62	46	5	51
5	23517794	left	61	47	4	51
5	23517795	left	61	46	3	49
5	23517796	left	63	48	3	51
5	23517797	left	63	48	3	51
5	23517798	left	63	49	2	51
5	23517799	left	63	48	2	50
5	23517800	left	63	48	2	50
5	23517801	left	62	48	2	50
5	23517802	left	61	48	2	50
5	23517803	left	61	48	2	50
5	23517804	left	61	47	2	49
5	23517805	left	61	47	2	49
5	23517806	left	61	47	2	49
5	23517807	left	61	47	2	49
5	23517808	left	62	48	2	50
5	23517809	left	64	50	2	52
5	23517810	left	65	51	2	53
5	23517811	left	65	51	2	53
5	23517812	left	66	52	2	54
5	23517813	left	66	52	2	54
5	23517814	left	66	52	2	54
5	23517815	left	66	52	2	54
5	23517816	left	66	52	2	54
5	23517817	left	67	53	2	55
5	23517818	left	67	53	2	55
5	23517819	left	68	55	1	56
5	23517820	left	68	55	1	56
5	23517821	left	67	54	2	56
5	23517822	left	67	54	2	56
5	23517823	left	67	54	2	56
5	23517824	left	67	53	2	55
5	23517825	left	67	53	2	55
5	23517826	left	68	53	3	56
5	23517827	left	68	53	3	56
5	23517828	left	68	53	3	56
5	23517829	left	68	53	3	56
5	23517830	left	68	53	3	56
5	23517831	left	67	50	3	53
5	23517832	left	67	49	3	52
5	23517833	left	67	49	3	52
5	23517834	left	65	49	3	52
5	23517835	left	65	47	3	50
5	23517836	left	65	46	3	49
5	23517837	left	65	47	3	50
5	23517838	left	65	46	3	49
5	23517839	left	64	46	3	49
5	23517840	left	64	46	3	49
5	23517841	left	65	45	4	49
5	23517842	left	64	44	5	49
5	23517843	left	64	43	4	47
5	23517844	left	64	43	4	47
5	23517845	left	63	44	3	47
5	23517846	left	63	44	3	47
5	23517847	left	64	44	3	47
5	23517848	left	64	44	3	47
5	23517849	left	64	42	3	45
5	23517850	left	65	43	3	46
5	23517851	left	65	41	3	44
5	23517852	left	66	40	4	44
5	23517853	left	66	40	4	44
5	23517854	left	66	40	4	44
5	23517855	left	66	40	4	44
5	23517856	left	66	40	4	44
5	23517857	left	66	40	4	44
5	23517858	left	66	40	4	44
5	23517859	left	66	41	3	44
5	23517860	left	67	42	3	45
5	23517861	left	67	42	3	45
5	23517862	left	67	41	4	45
5	23517863	left	68	40	5	45
5	23517864	left	68	39	6	45
5	23517865	left	66	38	6	44
5	23517866	left	66	38	6	44
5	23517867	left	67	38	6	44
5	23517868	left	67	36	6	42
5	23517869	left	66	36	6	42
5	23517870	left	66	36	6	42
5	23517871	left	66	36	5	41
5	23517872	left	66	36	5	41
5	23517873	left	66	36	5	41
5	23517874	left	65	35	5	40
5	23517875	left	66	36	5	41
5	23517876	left	67	35	5	40
5	23517877	left	67	35	5	40
5	23517878	left	67	35	5	40
5	23517879	left	67	35	5	40
5	23517880	left	67	35	5	40
5	23517881	left	67	35	5	40
5	23517882	left	67	36	4	40
5	23517883	left	67	36	4	40
5	23517884	left	67	36	4	40
5	23517885	left	67	35	5	40
5	23517886	left	68	36	5	41
5	23517887	left	68	36	5	41
5	23517888	left	68	34	6	40
5	23517889	left	68	34	6	40
5	23517890	left	68	34	6	40
5	23517891	left	68	34	5	39
5	23517892	left	68	35	4	39
5	23517893	left	68	35	4	39
5	23517894	left	68	35	5	40
5	23517895	left	68	33	5	38
5	23517896	left	68	33	5	38
5	23517897	left	68	33	5	38
5	23517898	left	69	34	5	39
5	23517899	left	69	34	5	39
5	23517900	left	70	35	5	40
5	23517901	left	69	36	6	42
5	23517902	left	69	37	6	43
5	23517903	left	70	37	6	43
5	23517904	left	70	37	6	43
5	23517905	left	68	37	6	43
5	23517906	left	67	37	6	43
5	23517907	left	67	37	6	43
5	23517908	left	65	37	6	43
5	23517909	left	67	37	6	43
5	23517910	left	67	37	6	43
5	23517911	left	66	36	6	42
5	23517912	left	66	35	6	41
5	23517913	left	64	35	6	41
5	23517914	left	64	35	6	41
5	23517915	left	64	35	6	41
5	23517916	left	64	35	6	41
5	23517917	left	64	36	6	42
5	23517918	left	66	38	6	44
5	23517919	left	64	38	6	44
5	23517920	left	65	39	6	45
5	23517921	left	63	39	6	45
5	23517922	left	61	39	5	44
5	23517923	left	61	39	5	44
5	23517924	left	61	39	5	44
5	23517925	left	61	39	5	44
5	23517926	left	61	39	5	44
5	23517927	left	63	40	5	45
5	23517928	left	63	39	5	44
5	23517929	left	64	40	5	45
5	23517930	left	64	40	5	45
5	23517931	left	64	40	5	45
5	23517932	left	64	40	5	45
5	23517933	left	63	40	5	45
5	23517934	left	63	40	5	45
5	23517935	left	62	40	5	45
5	23517936	left	62	39	6	45
5	23517937	left	61	39	6	45
5	23517938	left	59	39	6	45
5	23517939	left	60	40	5	45
5	23517940	left	60	40	5	45
5	23517941	left	59	40	5	45
5	23517942	left	59	39	6	45
5	23517943	left	59	39	6	45
5	23517944	left	58	39	6	45
5	23517945	left	58	39	6	45
5	23517946	left	57	38	7	45
5	23517947	left	57	37	7	44
5	23517948	left	57	37	7	44
5	23517949	left	57	37	7	44
5	23517950	left	57	36	7	43
5	23517951	left	57	36	7	43
5	23517952	left	57	36	7	43
5	23517953	left	57	35	8	43
5	23517954	left	57	35	8	43
5	23517955	left	57	35	7	42
5	23517956	left	57	35	7	42
5	23517957	left	57	35	6	41
5	23517958	left	56	35	6	41
5	23517959	left	56	35	6	41
5	23517960	left	56	35	6	41
5	23517961	left	55	35	6	41
5	23517962	left	55	34	6	40
5	23517963	left	55	34	6	40
5	23517964	left	55	35	4	39
5	23517965	left	53	35	4	39
5	23517966	left	53	35	4	39
5	23517967	left	53	34	4	38
5	23517968	left	53	34	4	38
5	23517969	left	53	33	4	37
5	23517970	left	54	34	4	38
5	23517971	left	54	34	4	38
5	23517972	left	55	35	4	39
5	23517973	left	54	35	4	39
5	23517974	left	54	34	4	38
5	23517975	left	54	34	4	38
5	23517976	left	54	33	4	37
5	23517977	left	54	33	4	37
5	23517978	left	54	33	4	37
5	23517979	left	54	34	4	38
5	23517980	left	54	34	4	38
5	23517981	left	53	34	4	38
5	23517982	left	52	34	4	38
5	23517983	left	53	35	4	39
5	23517984	left	53	35	4	39
5	23517985	left	53	35	4	39
5	23517986	left	53	35	4	39
5	23517987	left	53	35	4	39
5	23517988	left	54	34	4	38
5	23517989	left	53	33	4	37
5	23517990	left	53	33	3	36
5	23517991	left	53	33	3	36
5	23517992	left	53	32	3	35
5	23517993	left	53	32	3	35
5	23517994	left	54	33	3	36
5	23517995	left	54	33	3	36
5	23517996	left	54	33	2	35
5	23517997	left	54	34	2	36
5	23517998	left	53	34	2	36
5	23517999	left	53	33	2	35
5	23518000	left	53	33	2	35
5	23518001	left	53	33	2	35
5	23518002	left	54	34	2	36
5	23518003	left	54	34	2	36
5	23518004	left	54	34	2	36
5	23518005	left	54	34	2	36
5	23518006	left	54	33	2	35
5	23518007	left	54	34	1	35
5	23518008	left	54	34	1	35
5	23518009	left	53	34	1	35
5	23518010	left	53	34	1	35
5	23518011	left	53	34	1	35
5	23518012	left	53	34	1	35
5	23518013	left	53	34	1	35
5	23518014	left	53	34	1	35
5	23518015	left	53	34	1	35
5	23518016	left	52	34	1	35
5	23518017	left	53	35	1	36
5	23518018	left	53	35	1	36
5	23518019	left	54	36	1	37
5	23518020	left	53	35	1	36
5	23518021	left	53	35	1	36
5	23518022	left	53	35	1	36
5	23518023	left	53	35	1	36
5	23518024	left	53	35	1	36
5	23518025	left	54	37	0	37
5	23518026	left	54	37	0	37
5	23518027	left	53	36	0	36
5	23518028	left	53	36	0	36
5	23518029	left	53	35	0	35
5	23518030	left	55	37	0	37
5	23518031	left	55	37	0	37
5	23518032	left	55	37	0	37
5	23518033	left	55	37	0	37
5	23518034	left	55	38	0	38
5	23518035	left	55	38	0	38
5	23518036	left	55	38	0	38
5	23518037	left	54	38	0	38
5	23518038	left	54	38	0	38
5	23518039	left	53	37	0	37
5	23518040	left	53	37	0	37
5	23518041	left	53	37	0	37
5	23518042	left	53	37	0	37
5	23518043	left	53	36	0	36
5	23518044	left	52	36	0	36
5	23518045	left	52	36	0	36
5	23518046	left	51	36	0	36
5	23518047	left	52	35	1	36
5	23518048	left	52	35	1	36
5	23518049	left	52	35	1	36
5	23518050	left	54	37	1	38
5	23518051	left	55	38	1	39
5	23518052	left	55	38	1	39
5	23518053	left	55	38	1	39
5	23518054	left	56	39	1	40
5	23518055	left	56	38	1	39
5	23518056	left	57	38	1	39
5	23518057	left	58	39	1	40
5	23518058	left	56	39	1	40
5	23518059	left	54	39	1	40
5	23518060	left	54	39	1	40
5	23518061	left	55	38	3	41
5	23518062	left	55	39	3	42
5	23518063	left	55	39	3	42
5	23518064	left	56	40	3	43
5	23518065	left	56	40	3	43
5	23518066	left	56	40	3	43
5	23518067	left	56	40	3	43
5	23518068	left	56	40	3	43
5	23518069	left	55	41	2	43
5	23518070	left	55	41	2	43
5	23518071	left	56	42	2	44
5	23518072	left	56	42	2	44
5	23518073	left	57	42	2	44
5	23518074	left	57	42	2	44
5	23518075	left	57	42	2	44
5	23518076	left	57	43	2	45
5	23518077	left	57	43	2	45
5	23518078	left	59	43	3	46
5	23518079	left	59	42	4	46
5	23518080	left	59	41	4	45
5	23518081	left	59	39	4	43
5	23518082	left	59	38	4	42
5	23518083	left	59	37	4	41
5	23518084	left	59	37	4	41
5	23518085	left	59	37	4	41
5	23518086	left	59	37	4	41
5	23518087	left	59	37	4	41
5	23518088	left	59	37	4	41
5	23518089	left	59	37	4	41
5	23518090	left	58	37	4	41
5	23518091	left	58	38	3	41
5	23518092	left	58	38	3	41
5	23518093	left	58	38	3	41
5	23518094	left	58	38	3	41
5	23518095	left	58	38	3	41
5	23518096	left	58	38	3	41
5	23518097	left	57	38	2	40
5	23518098	left	57	37	1	38
5	23518099	left	57	38	1	39
5	23518100	left	58	39	0	39
5	23518101	left	58	39	0	39
5	23518102	left	57	39	0	39
5	23518103	left	57	39	0	39
5	23518104	left	57	39	0	39
5	23518105	left	57	39	0	39
5	23518106	left	58	39	1	40
5	23518107	left	58	37	1	38
5	23518108	left	58	37	1	38
5	23518109	left	58	37	1	38
5	23518110	left	58	37	1	38
5	23518111	left	58	37	1	38
5	23518112	left	58	37	1	38
5	23518113	left	57	37	1	38
5	23518114	left	57	37	1	38
5	23518115	left	57	37	1	38
5	23518116	left	57	37	1	38
5	23518117	left	56	36	1	37
5	23518118	left	57	37	1	38
5	23518119	left	57	37	1	38
5	23518120	left	57	37	1	38
5	23518121	left	57	37	1	38
5	23518122	left	57	37	1	38
5	23518123	left	58	38	1	39
5	23518124	left	58	38	1	39
5	23518125	left	57	38	1	39
5	23518126	left	56	38	1	39
5	23518127	left	56	38	1	39
5	23518128	left	57	39	1	40
5	23518129	left	57	39	1	40
5	23518130	left	57	39	1	40
5	23518131	left	57	39	1	40
5	23518132	left	57	39	1	40
5	23518133	left	57	39	1	40
5	23518134	left	57	39	1	40
5	23518135	left	57	39	1	40
5	23518136	left	56	39	1	40
5	23518137	left	56	39	1	40
5	23518138	left	56	39	1	40
5	23518139	left	56	39	1	40
5	23518140	left	56	39	1	40
5	23518141	left	56	39	1	40
5	23518142	left	56	39	1	40
5	23518143	left	55	39	1	40
5	23518144	left	55	39	1	40
5	23518145	left	56	40	1	41
5	23518146	left	56	40	1	41
5	23518147	left	56	40	1	41
5	23518148	left	55	40	1	41
5	23518149	left	55	40	1	41
5	23518150	left	54	39	1	40
5	23518151	left	52	39	1	40
5	23518152	left	51	38	1	39
5	23518153	left	52	40	1	41
5	23518154	left	52	40	1	41
5	23518155	left	52	40	1	41
5	23518156	left	52	40	1	41
5	23518157	left	51	40	1	41
5	23518158	left	51	40	1	41
5	23518159	left	52	40	1	41
5	23518160	left	52	40	1	41
5	23518161	left	52	40	1	41
5	23518162	left	53	41	1	42
5	23518163	left	53	40	1	41
5	23518164	left	53	40	1	41
5	23518165	left	53	41	1	42
5	23518166	left	53	41	1	42
5	23518167	left	52	41	1	42
5	23518168	left	51	40	1	41
5	23518169	left	52	41	1	42
5	23518170	left	51	40	1	41
5	23518171	left	51	40	1	41
5	23518172	left	51	40	1	41
5	23518173	left	51	39	2	41
5	23518174	left	51	39	2	41
5	23518175	left	51	38	2	40
5	23518176	left	51	38	2	40
5	23518177	left	49	38	2	40
5	23518178	left	49	38	2	40
5	23518179	left	49	39	2	41
5	23518180	left	50	40	2	42
5	23518181	left	50	40	2	42
5	23518182	left	50	39	2	41
5	23518183	left	50	39	2	41
5	23518184	left	51	40	2	42
5	23518185	left	51	40	2	42
5	23518186	left	52	41	2	43
5	23518187	left	51	41	2	43
5	23518188	left	51	41	2	43
5	23518189	left	51	41	2	43
5	23518190	left	51	41	2	43
5	23518191	left	51	41	2	43
5	23518192	left	51	41	2	43
5	23518193	left	52	42	2	44
5	23518194	left	52	42	2	44
5	23518195	left	52	42	2	44
5	23518196	left	53	43	2	45
5	23518197	left	53	41	2	43
5	23518198	left	53	41	2	43
5	23518199	left	54	41	2	43
5	23518200	left	54	42	1	43
5	23518201	left	54	42	1	43
5	23518202	left	55	43	1	44
5	23518203	left	56	44	1	45
5	23518204	left	56	44	1	45
5	23518205	left	56	42	2	44
5	23518206	left	56	42	2	44
5	23518207	left	56	42	2	44
5	23518208	left	58	43	3	46
5	23518209	left	59	44	3	47
5	23518210	left	59	42	3	45
5	23518211	left	59	42	3	45
5	23518212	left	59	41	3	44
5	23518213	left	60	42	3	45
5	23518214	left	60	41	3	44
5	23518215	left	60	41	3	44
5	23518216	left	60	42	2	44
5	23518217	left	60	42	2	44
5	23518218	left	60	42	2	44
5	23518219	left	60	42	2	44
5	23518220	left	59	42	2	44
5	23518221	left	60	43	2	45
5	23518222	left	59	43	2	45
5	23518223	left	59	43	2	45
5	23518224	left	61	45	2	47
5	23518225	left	61	44	3	47
5	23518226	left	61	43	3	46
5	23518227	left	61	43	3	46
5	23518228	left	62	44	3	47
5	23518229	left	61	43	3	46
5	23518230	left	61	42	3	45
5	23518231	left	62	42	3	45
5	23518232	left	62	42	3	45
5	23518233	left	61	42	3	45
5	23518234	left	62	42	3	45
5	23518235	left	62	41	3	44
5	23518236	left	63	42	3	45
5	23518237	left	63	41	3	44
5	23518238	left	62	41	3	44
5	23518239	left	63	42	3	45
5	23518240	left	62	41	3	44
5	23518241	left	62	41	2	43
5	23518242	left	62	40	3	43
5	23518243	left	62	40	3	43
5	23518244	left	62	39	3	42
5	23518245	left	62	39	4	43
5	23518246	left	62	39	3	42
5	23518247	left	63	40	3	43
5	23518248	left	63	40	3	43
5	23518249	left	63	40	3	43
5	23518250	left	64	41	3	44
5	23518251	left	64	41	2	43
5	23518252	left	63	40	2	42
5	23518253	left	65	42	2	44
5	23518254	left	65	42	2	44
5	23518255	left	65	41	2	43
5	23518256	left	67	42	2	44
5	23518257	left	68	42	2	44
5	23518258	left	68	42	2	44
5	23518259	left	68	42	2	44
5	23518260	left	68	42	2	44
5	23518261	left	72	46	2	48
5	23518262	left	72	46	2	48
5	23518263	left	72	45	3	48
5	23518264	left	72	45	3	48
5	23518265	left	73	46	3	49
5	23518266	left	73	46	3	49
5	23518267	left	71	45	3	48
5	23518268	left	71	45	3	48
5	23518269	left	70	45	3	48
5	23518270	left	71	45	4	49
5	23518271	left	72	46	4	50
5	23518272	left	72	46	4	50
5	23518273	left	73	46	5	51
5	23518274	left	73	46	5	51
5	23518275	left	72	46	5	51
5	23518276	left	72	47	4	51
5	23518277	left	72	47	4	51
5	23518278	left	72	47	4	51
5	23518279	left	72	45	4	49
5	23518280	left	71	46	4	50
5	23518281	left	72	47	4	51
5	23518282	left	71	47	4	51
5	23518283	left	71	47	4	51
5	23518284	left	70	47	4	51
5	23518285	left	70	47	4	51
5	23518286	left	70	46	4	50
5	23518287	left	72	48	4	52
5	23518288	left	72	48	4	52
5	23518289	left	72	46	5	51
5	23518290	left	72	46	5	51
5	23518291	left	72	46	5	51
5	23518292	left	72	46	5	51
5	23518293	left	72	45	6	51
5	23518294	left	72	45	6	51
5	23518295	left	72	45	6	51
5	23518296	left	71	45	6	51
5	23518297	left	71	45	6	51
5	23518298	left	71	44	6	50
5	23518299	left	70	44	6	50
5	23518300	left	69	43	7	50
5	23518301	left	69	44	7	51
5	23518302	left	69	43	7	50
5	23518303	left	69	43	7	50
5	23518304	left	68	43	7	50
5	23518305	left	67	43	7	50
5	23518306	left	68	44	7	51
5	23518307	left	67	43	8	51
5	23518308	left	67	42	8	50
5	23518309	left	68	43	8	51
5	23518310	left	67	43	8	51
5	23518311	left	67	44	8	52
5	23518312	left	67	45	8	53
5	23518313	left	67	45	8	53
5	23518314	left	66	45	8	53
5	23518315	left	66	45	8	53
5	23518316	left	66	45	8	53
5	23518317	left	66	46	7	53
5	23518318	left	66	46	7	53
5	23518319	left	67	47	7	54
5	23518320	left	67	47	7	54
5	23518321	left	67	48	7	55
5	23518322	left	66	48	7	55
5	23518323	left	67	49	7	56
5	23518324	left	68	50	7	57
5	23518325	left	67	49	7	56
5	23518326	left	66	50	6	56
5	23518327	left	65	50	6	56
5	23518328	left	65	49	7	56
5	23518329	left	65	48	7	55
5	23518330	left	66	49	7	56
5	23518331	left	68	49	8	57
5	23518332	left	68	49	8	57
5	23518333	left	69	49	9	58
5	23518334	left	69	50	8	58
5	23518335	left	70	51	8	59
5	23518336	left	70	51	8	59
5	23518337	left	69	51	8	59
5	23518338	left	69	51	8	59
5	23518339	left	69	50	8	58
5	23518340	left	69	50	8	58
5	23518341	left	69	50	8	58
5	23518342	left	69	49	8	57
5	23518343	left	69	49	8	57
5	23518344	left	70	51	7	58
5	23518345	left	70	51	6	57
5	23518346	left	70	51	6	57
5	23518347	left	71	50	7	57
5	23518348	left	71	50	7	57
5	23518349	left	70	51	7	58
5	23518350	left	71	52	7	59
5	23518351	left	71	52	7	59
5	23518352	left	71	52	7	59
5	23518353	left	72	53	7	60
5	23518354	left	72	53	7	60
5	23518355	left	72	53	7	60
5	23518356	left	71	53	7	60
5	23518357	left	71	53	7	60
5	23518358	left	71	52	7	59
5	23518359	left	70	51	7	58
5	23518360	left	70	52	6	58
5	23518361	left	70	52	6	58
5	23518362	left	71	53	6	59
5	23518363	left	72	53	7	60
5	23518364	left	72	52	7	59
5	23518365	left	72	52	7	59
5	23518366	left	72	52	6	58
5	23518367	left	72	52	6	58
5	23518368	left	71	52	6	58
5	23518369	left	72	53	6	59
5	23518370	left	72	53	6	59
5	23518371	left	73	53	7	60
5	23518372	left	72	53	7	60
5	23518373	left	72	51	6	57
5	23518374	left	72	51	6	57
5	23518375	left	72	50	6	56
5	23518376	left	72	50	6	56
5	23518377	left	72	50	6	56
5	23518378	left	71	50	6	56
5	23518379	left	71	49	6	55
5	23518380	left	72	50	6	56
5	23518381	left	73	51	6	57
5	23518382	left	73	50	5	55
5	23518383	left	73	50	5	55
5	23518384	left	73	50	5	55
5	23518385	left	74	51	5	56
5	23518386	left	74	51	5	56
5	23518387	left	74	50	5	55
5	23518388	left	75	50	5	55
5	23518389	left	75	49	5	54
5	23518390	left	75	49	5	54
5	23518391	left	76	50	5	55
5	23518392	left	76	50	5	55
5	23518393	left	77	50	5	55
5	23518394	left	77	50	5	55
5	23518395	left	76	50	5	55
5	23518396	left	76	49	5	54
5	23518397	left	76	49	5	54
5	23518398	left	76	49	5	54
5	23518399	left	75	49	5	54
5	23518400	left	75	49	5	54
5	23518401	left	74	49	5	54
5	23518402	left	74	49	5	54
5	23518403	left	75	48	7	55
5	23518404	left	76	47	7	54
5	23518405	left	76	47	7	54
5	23518406	left	76	47	7	54
5	23518407	left	76	46	7	53
5	23518408	left	76	46	7	53
5	23518409	left	75	46	7	53
5	23518410	left	75	46	7	53
5	23518411	left	76	47	6	53
5	23518412	left	76	48	6	54
5	23518413	left	77	49	6	55
5	23518414	left	78	50	5	55
5	23518415	left	77	50	5	55
5	23518416	left	78	49	6	55
5	23518417	left	77	49	6	55
5	23518418	left	77	49	6	55
5	23518419	left	79	50	6	56
5	23518420	left	80	51	6	57
5	23518421	left	80	51	6	57
5	23518422	left	80	51	6	57
5	23518423	left	80	50	7	57
5	23518424	left	81	50	7	57
5	23518425	left	81	49	7	56
5	23518426	left	81	49	7	56
5	23518427	left	81	49	7	56
5	23518428	left	80	49	7	56
5	23518429	left	80	50	7	57
5	23518430	left	80	50	6	56
5	23518431	left	80	50	6	56
5	23518432	left	80	49	6	55
5	23518433	left	80	49	5	54
5	23518434	left	79	49	5	54
5	23518435	left	79	49	5	54
5	23518436	left	79	49	5	54
5	23518437	left	79	49	5	54
5	23518438	left	79	49	5	54
5	23518439	left	79	49	5	54
5	23518440	left	79	47	5	52
5	23518441	left	79	45	5	50
5	23518442	left	79	44	6	50
5	23518443	left	76	44	6	50
